"uf";"nome_norm";"cod_municipio";"origem"
"MG";"IPABA";"3131158";"IBGE"
"MG";"IPANEMA";"3131208";"IBGE"
"MG";"IPATINGA";"3131307";"IBGE"
"MG";"IPIAÇU";"3131406";"IBGE"
"MG";"IPUIÚNA";"3131505";"IBGE"
"MG";"IRAÍ DE MINAS";"3131604";"IBGE"
"MG";"ITABIRA";"3131703";"IBGE"
"MG";"ITABIRINHA";"3131802";"IBGE"
"MG";"ITABIRITO";"3131901";"IBGE"
"MG";"ITACAMBIRA";"3132008";"IBGE"
"MG";"ITACARAMBI";"3132107";"IBGE"
"MG";"ITAGUARA";"3132206";"IBGE"
"MG";"ITAIPÉ";"3132305";"IBGE"
"MG";"ITAJUBÁ";"3132404";"IBGE"
"MG";"ITAMARANDIBA";"3132503";"IBGE"
"MG";"ITAMARATI DE MINAS";"3132602";"IBGE"
"MG";"ITAMBACURI";"3132701";"IBGE"
"MG";"ITAMBÉ DO MATO DENTRO";"3132800";"IBGE"
"MG";"ITAMOGI";"3132909";"IBGE"
"MG";"ITAMONTE";"3133006";"IBGE"
"MG";"ITANHANDU";"3133105";"IBGE"
"MG";"ITANHOMI";"3133204";"IBGE"
"MG";"ITAOBIM";"3133303";"IBGE"
"MG";"ITAPAGIPE";"3133402";"IBGE"
"MG";"ITAPECERICA";"3133501";"IBGE"
"MG";"ITAPEVA";"3133600";"IBGE"
"MG";"ITATIAIUÇU";"3133709";"IBGE"
"MG";"ITAÚ DE MINAS";"3133758";"IBGE"
"MG";"ITAÚNA";"3133808";"IBGE"
"MG";"ITAVERAVA";"3133907";"IBGE"
"MG";"ITINGA";"3134004";"IBGE"
"MG";"ITUETA";"3134103";"IBGE"
"MG";"ITUIUTABA";"3134202";"IBGE"
"MG";"ITUMIRIM";"3134301";"IBGE"
"MG";"ITURAMA";"3134400";"IBGE"
"MG";"ITUTINGA";"3134509";"IBGE"
"MG";"JABOTICATUBAS";"3134608";"IBGE"
"MG";"JACINTO";"3134707";"IBGE"
"MG";"JACUÍ";"3134806";"IBGE"
"MG";"JACUTINGA";"3134905";"IBGE"
"MG";"JAGUARAÇU";"3135001";"IBGE"
"MG";"JAÍBA";"3135050";"IBGE"
"MG";"JAMPRUCA";"3135076";"IBGE"
"MG";"JANAÚBA";"3135100";"IBGE"
"MG";"JANUÁRIA";"3135209";"IBGE"
"MG";"JAPARAÍBA";"3135308";"IBGE"
"MG";"JAPONVAR";"3135357";"IBGE"
"MG";"JECEABA";"3135407";"IBGE"
"MG";"JENIPAPO DE MINAS";"3135456";"IBGE"
"MG";"JEQUERI";"3135506";"IBGE"
"MG";"JEQUITAÍ";"3135605";"IBGE"
"MG";"JEQUITIBÁ";"3135704";"IBGE"
"MG";"JEQUITINHONHA";"3135803";"IBGE"
"MG";"JESUÂNIA";"3135902";"IBGE"
"MG";"JOAÍMA";"3136009";"IBGE"
"MG";"JOANÉSIA";"3136108";"IBGE"
"MG";"JOÃO MONLEVADE";"3136207";"IBGE"
"MG";"JOÃO PINHEIRO";"3136306";"IBGE"
"MG";"JOAQUIM FELÍCIO";"3136405";"IBGE"
"MG";"JORDÂNIA";"3136504";"IBGE"
"MG";"JOSÉ GONÇALVES DE MINAS";"3136520";"IBGE"
"MG";"JOSÉ RAYDAN";"3136553";"IBGE"
"MG";"JOSENÓPOLIS";"3136579";"IBGE"
"MG";"JUATUBA";"3136652";"IBGE"
"MG";"JUIZ DE FORA";"3136702";"IBGE"
"MG";"JURAMENTO";"3136801";"IBGE"
"MG";"JURUAIA";"3136900";"IBGE"
"MG";"JUVENÍLIA";"3136959";"IBGE"
"MG";"LADAINHA";"3137007";"IBGE"
"MG";"LAGAMAR";"3137106";"IBGE"
"MG";"LAGOA DA PRATA";"3137205";"IBGE"
"MG";"LAGOA DOS PATOS";"3137304";"IBGE"
"MG";"LAGOA DOURADA";"3137403";"IBGE"
"MG";"LAGOA FORMOSA";"3137502";"IBGE"
"MG";"LAGOA GRANDE";"3137536";"IBGE"
"MG";"LAGOA SANTA";"3137601";"IBGE"
"MG";"LAJINHA";"3137700";"IBGE"
"MG";"LAMBARI";"3137809";"IBGE"
"MG";"LAMIM";"3137908";"IBGE"
"MG";"LARANJAL";"3138005";"IBGE"
"MG";"LASSANCE";"3138104";"IBGE"
"MG";"LAVRAS";"3138203";"IBGE"
"MG";"LEANDRO FERREIRA";"3138302";"IBGE"
"MG";"LEME DO PRADO";"3138351";"IBGE"
"MG";"LEOPOLDINA";"3138401";"IBGE"
"MG";"LIBERDADE";"3138500";"IBGE"
"MG";"LIMA DUARTE";"3138609";"IBGE"
"MG";"LIMEIRA DO OESTE";"3138625";"IBGE"
"MG";"LONTRA";"3138658";"IBGE"
"MG";"LUISBURGO";"3138674";"IBGE"
"MG";"LUISLÂNDIA";"3138682";"IBGE"
"MG";"LUMINÁRIAS";"3138708";"IBGE"
"MG";"LUZ";"3138807";"IBGE"
"MG";"MACHACALIS";"3138906";"IBGE"
"MG";"MACHADO";"3139003";"IBGE"
"MG";"MADRE DE DEUS DE MINAS";"3139102";"IBGE"
"MG";"MALACACHETA";"3139201";"IBGE"
"MG";"MAMONAS";"3139250";"IBGE"
"MG";"MANGA";"3139300";"IBGE"
"MG";"MANHUAÇU";"3139409";"IBGE"
"MG";"MANHUMIRIM";"3139508";"IBGE"
"MG";"MANTENA";"3139607";"IBGE"
"MG";"MAR DE ESPANHA";"3139805";"IBGE"
"MG";"MARAVILHAS";"3139706";"IBGE"
"MG";"MARIA DA FÉ";"3139904";"IBGE"
"MG";"MARIANA";"3140001";"IBGE"
"MG";"MARILAC";"3140100";"IBGE"
"MG";"MÁRIO CAMPOS";"3140159";"IBGE"
"MG";"MARIPÁ DE MINAS";"3140209";"IBGE"
"MG";"MARLIÉRIA";"3140308";"IBGE"
"MG";"MARMELÓPOLIS";"3140407";"IBGE"
"MG";"MARTINHO CAMPOS";"3140506";"IBGE"
"MG";"MARTINS SOARES";"3140530";"IBGE"
"MG";"MATA VERDE";"3140555";"IBGE"
"MG";"MATERLÂNDIA";"3140605";"IBGE"
"MG";"MATEUS LEME";"3140704";"IBGE"
"MG";"MATHIAS LOBATO";"3171501";"IBGE"
"MG";"MATIAS BARBOSA";"3140803";"IBGE"
"MG";"MATIAS CARDOSO";"3140852";"IBGE"
"MG";"MATIPÓ";"3140902";"IBGE"
"MG";"MATO VERDE";"3141009";"IBGE"
"MG";"MATOZINHOS";"3141108";"IBGE"
"MG";"MATUTINA";"3141207";"IBGE"
"MG";"MEDEIROS";"3141306";"IBGE"
"MG";"MEDINA";"3141405";"IBGE"
"MG";"MENDES PIMENTEL";"3141504";"IBGE"
"MG";"MERCÊS";"3141603";"IBGE"
"MG";"MESQUITA";"3141702";"IBGE"
"MG";"MINAS NOVAS";"3141801";"IBGE"
"MG";"MINDURI";"3141900";"IBGE"
"MG";"MIRABELA";"3142007";"IBGE"
"MG";"MIRADOURO";"3142106";"IBGE"
"MG";"MIRAÍ";"3142205";"IBGE"
"MG";"MIRAVÂNIA";"3142254";"IBGE"
"MG";"MOEDA";"3142304";"IBGE"
"MG";"MOEMA";"3142403";"IBGE"
"MG";"MONJOLOS";"3142502";"IBGE"
"MG";"MONSENHOR PAULO";"3142601";"IBGE"
"MG";"MONTALVÂNIA";"3142700";"IBGE"
"MG";"MONTE ALEGRE DE MINAS";"3142809";"IBGE"
"MG";"MONTE AZUL";"3142908";"IBGE"
"MG";"MONTE BELO";"3143005";"IBGE"
"MG";"MONTE CARMELO";"3143104";"IBGE"
"MG";"MONTE FORMOSO";"3143153";"IBGE"
"MG";"MONTE SANTO DE MINAS";"3143203";"IBGE"
"MG";"MONTE SIÃO";"3143401";"IBGE"
"MG";"MONTES CLAROS";"3143302";"IBGE"
"MG";"MONTEZUMA";"3143450";"IBGE"
"MG";"MORADA NOVA DE MINAS";"3143500";"IBGE"
"MG";"MORRO DA GARÇA";"3143609";"IBGE"
"MG";"MORRO DO PILAR";"3143708";"IBGE"
"MG";"MUNHOZ";"3143807";"IBGE"
"MG";"MURIAÉ";"3143906";"IBGE"
"MG";"MUTUM";"3144003";"IBGE"
"MG";"MUZAMBINHO";"3144102";"IBGE"
"MG";"NACIP RAYDAN";"3144201";"IBGE"
"MG";"NANUQUE";"3144300";"IBGE"
"MG";"NAQUE";"3144359";"IBGE"
"MG";"NATALÂNDIA";"3144375";"IBGE"
"MG";"NATÉRCIA";"3144409";"IBGE"
"MG";"NAZARENO";"3144508";"IBGE"
"MG";"NEPOMUCENO";"3144607";"IBGE"
"MG";"NINHEIRA";"3144656";"IBGE"
"MG";"NOVA BELÉM";"3144672";"IBGE"
"MG";"NOVA ERA";"3144706";"IBGE"
"MG";"NOVA LIMA";"3144805";"IBGE"
"MG";"NOVA MÓDICA";"3144904";"IBGE"
"MG";"NOVA PONTE";"3145000";"IBGE"
"MG";"NOVA PORTEIRINHA";"3145059";"IBGE"
"MG";"NOVA RESENDE";"3145109";"IBGE"
"MG";"NOVA SERRANA";"3145208";"IBGE"
"MG";"NOVA UNIÃO";"3136603";"IBGE"
"MG";"NOVO CRUZEIRO";"3145307";"IBGE"
"MG";"NOVO ORIENTE DE MINAS";"3145356";"IBGE"
"MG";"NOVORIZONTE";"3145372";"IBGE"
"MG";"OLARIA";"3145406";"IBGE"
"MG";"OLHOS D ÁGUA";"3145455";"IBGE"
"MG";"OLÍMPIO NORONHA";"3145505";"IBGE"
"MG";"OLIVEIRA";"3145604";"IBGE"
"MG";"OLIVEIRA FORTES";"3145703";"IBGE"
"MG";"ONÇA DE PITANGUI";"3145802";"IBGE"
"MG";"ORATÓRIOS";"3145851";"IBGE"
"MG";"ORIZÂNIA";"3145877";"IBGE"
"MG";"OURO BRANCO";"3145901";"IBGE"
"MG";"OURO FINO";"3146008";"IBGE"
"MG";"OURO PRETO";"3146107";"IBGE"
"MG";"OURO VERDE DE MINAS";"3146206";"IBGE"
"MG";"PADRE CARVALHO";"3146255";"IBGE"
"MG";"PADRE PARAÍSO";"3146305";"IBGE"
"MG";"PAI PEDRO";"3146552";"IBGE"
"MG";"PAINEIRAS";"3146404";"IBGE"
"MG";"PAINS";"3146503";"IBGE"
"MG";"PAIVA";"3146602";"IBGE"
"MG";"PALMA";"3146701";"IBGE"
"MG";"PALMÓPOLIS";"3146750";"IBGE"
"MG";"PAPAGAIOS";"3146909";"IBGE"
"MG";"PARÁ DE MINAS";"3147105";"IBGE"
"MG";"PARACATU";"3147006";"IBGE"
"MG";"PARAGUAÇU";"3147204";"IBGE"
"MG";"PARAISÓPOLIS";"3147303";"IBGE"
"MG";"PARAOPEBA";"3147402";"IBGE"
"MG";"PASSA QUATRO";"3147600";"IBGE"
"MG";"PASSA TEMPO";"3147709";"IBGE"
"MG";"PASSA VINTE";"3147808";"IBGE"
"MG";"PASSABÉM";"3147501";"IBGE"
"MG";"PASSOS";"3147907";"IBGE"
"MG";"PATIS";"3147956";"IBGE"
"MG";"PATOS DE MINAS";"3148004";"IBGE"
"MG";"PATROCÍNIO";"3148103";"IBGE"
"MG";"PATROCÍNIO DO MURIAÉ";"3148202";"IBGE"
"MG";"PAULA CÂNDIDO";"3148301";"IBGE"
"MG";"PAULISTAS";"3148400";"IBGE"
"MG";"PAVÃO";"3148509";"IBGE"
"MG";"PEÇANHA";"3148608";"IBGE"
"MG";"PEDRA AZUL";"3148707";"IBGE"
"MG";"PEDRA BONITA";"3148756";"IBGE"
"MG";"PEDRA DO ANTA";"3148806";"IBGE"
"MG";"PEDRA DO INDAIÁ";"3148905";"IBGE"
"MG";"PEDRA DOURADA";"3149002";"IBGE"
"MG";"PEDRALVA";"3149101";"IBGE"
"MG";"PEDRAS DE MARIA DA CRUZ";"3149150";"IBGE"
"MG";"PEDRINÓPOLIS";"3149200";"IBGE"
"MG";"PEDRO LEOPOLDO";"3149309";"IBGE"
"MG";"PEDRO TEIXEIRA";"3149408";"IBGE"
"MG";"PEQUERI";"3149507";"IBGE"
"MG";"PEQUI";"3149606";"IBGE"
"MG";"PERDIGÃO";"3149705";"IBGE"
"MG";"PERDIZES";"3149804";"IBGE"
"MG";"PERDÕES";"3149903";"IBGE"
"MG";"PERIQUITO";"3149952";"IBGE"
"MG";"PESCADOR";"3150000";"IBGE"
"MG";"PIAU";"3150109";"IBGE"
"MG";"PIEDADE DE CARATINGA";"3150158";"IBGE"
"MG";"PIEDADE DE PONTE NOVA";"3150208";"IBGE"
"MG";"PIEDADE DO RIO GRANDE";"3150307";"IBGE"
"MG";"PIEDADE DOS GERAIS";"3150406";"IBGE"
"MG";"PIMENTA";"3150505";"IBGE"
"MG";"PINGO D ÁGUA";"3150539";"IBGE"
"MG";"PINTÓPOLIS";"3150570";"IBGE"
"MG";"PIRACEMA";"3150604";"IBGE"
"MG";"PIRAJUBA";"3150703";"IBGE"
"MG";"PIRANGA";"3150802";"IBGE"
"MG";"PIRANGUÇU";"3150901";"IBGE"
"MG";"PIRANGUINHO";"3151008";"IBGE"
"MG";"PIRAPETINGA";"3151107";"IBGE"
"MG";"PIRAPORA";"3151206";"IBGE"
"MG";"PIRAÚBA";"3151305";"IBGE"
"MG";"PITANGUI";"3151404";"IBGE"
"MG";"PIUMHI";"3151503";"IBGE"
"MG";"PLANURA";"3151602";"IBGE"
"MG";"POÇO FUNDO";"3151701";"IBGE"
"MG";"POÇOS DE CALDAS";"3151800";"IBGE"
"MG";"POCRANE";"3151909";"IBGE"
"MG";"POMPÉU";"3152006";"IBGE"
"MG";"PONTE NOVA";"3152105";"IBGE"
"MG";"PONTO CHIQUE";"3152131";"IBGE"
"MG";"PONTO DOS VOLANTES";"3152170";"IBGE"
"MG";"PORTEIRINHA";"3152204";"IBGE"
"MG";"PORTO FIRME";"3152303";"IBGE"
"MG";"POTÉ";"3152402";"IBGE"
"MG";"POUSO ALEGRE";"3152501";"IBGE"
"MG";"POUSO ALTO";"3152600";"IBGE"
"MG";"PRADOS";"3152709";"IBGE"
"MG";"PRATA";"3152808";"IBGE"
"MG";"PRATÁPOLIS";"3152907";"IBGE"
"MG";"PRATINHA";"3153004";"IBGE"
"MG";"PRESIDENTE BERNARDES";"3153103";"IBGE"
"MG";"PRESIDENTE JUSCELINO";"3153202";"IBGE"
"MG";"PRESIDENTE KUBITSCHEK";"3153301";"IBGE"
"MG";"PRESIDENTE OLEGÁRIO";"3153400";"IBGE"
"MG";"PRUDENTE DE MORAIS";"3153608";"IBGE"
"MG";"QUARTEL GERAL";"3153707";"IBGE"
"MG";"QUELUZITO";"3153806";"IBGE"
"MG";"RAPOSOS";"3153905";"IBGE"
"MG";"RAUL SOARES";"3154002";"IBGE"
"MG";"RECREIO";"3154101";"IBGE"
"MG";"REDUTO";"3154150";"IBGE"
"MG";"RESENDE COSTA";"3154200";"IBGE"
"MG";"RESPLENDOR";"3154309";"IBGE"
"MG";"RESSAQUINHA";"3154408";"IBGE"
"MG";"RIACHINHO";"3154457";"IBGE"
"MG";"RIACHO DOS MACHADOS";"3154507";"IBGE"
"MG";"RIBEIRÃO DAS NEVES";"3154606";"IBGE"
"MG";"RIBEIRÃO VERMELHO";"3154705";"IBGE"
"MG";"RIO ACIMA";"3154804";"IBGE"
"MG";"RIO CASCA";"3154903";"IBGE"
"MG";"RIO DO PRADO";"3155108";"IBGE"
"MG";"RIO DOCE";"3155009";"IBGE"
"MG";"RIO ESPERA";"3155207";"IBGE"
"MG";"RIO MANSO";"3155306";"IBGE"
"MG";"RIO NOVO";"3155405";"IBGE"
"MG";"RIO PARANAÍBA";"3155504";"IBGE"
"MG";"RIO PARDO DE MINAS";"3155603";"IBGE"
"MG";"RIO PIRACICABA";"3155702";"IBGE"
"MG";"RIO POMBA";"3155801";"IBGE"
"MG";"RIO PRETO";"3155900";"IBGE"
"MG";"RIO VERMELHO";"3156007";"IBGE"
"MG";"RITÁPOLIS";"3156106";"IBGE"
"MG";"ROCHEDO DE MINAS";"3156205";"IBGE"
"MG";"RODEIRO";"3156304";"IBGE"
"MG";"ROMARIA";"3156403";"IBGE"
"MG";"ROSÁRIO DA LIMEIRA";"3156452";"IBGE"
"MG";"RUBELITA";"3156502";"IBGE"
"MG";"RUBIM";"3156601";"IBGE"
"MG";"SABARÁ";"3156700";"IBGE"
"MG";"SABINÓPOLIS";"3156809";"IBGE"
"MG";"SACRAMENTO";"3156908";"IBGE"
"MG";"SALINAS";"3157005";"IBGE"
"MG";"SALTO DA DIVISA";"3157104";"IBGE"
"MG";"SANTA BÁRBARA";"3157203";"IBGE"
"MG";"SANTA BÁRBARA DO LESTE";"3157252";"IBGE"
"MG";"SANTA BÁRBARA DO MONTE VERDE";"3157278";"IBGE"
"MG";"SANTA BÁRBARA DO TUGÚRIO";"3157302";"IBGE"
"MG";"SANTA CRUZ DE MINAS";"3157336";"IBGE"
"MG";"SANTA CRUZ DE SALINAS";"3157377";"IBGE"
"MG";"SANTA CRUZ DO ESCALVADO";"3157401";"IBGE"
"MG";"SANTA EFIGÊNIA DE MINAS";"3157500";"IBGE"
"MG";"SANTA FÉ DE MINAS";"3157609";"IBGE"
"MG";"SANTA HELENA DE MINAS";"3157658";"IBGE"
"MG";"SANTA JULIANA";"3157708";"IBGE"
"MG";"SANTA LUZIA";"3157807";"IBGE"
"MG";"SANTA MARGARIDA";"3157906";"IBGE"
"MG";"SANTA MARIA DE ITABIRA";"3158003";"IBGE"
"MG";"SANTA MARIA DO SALTO";"3158102";"IBGE"
"MG";"SANTA MARIA DO SUAÇUÍ";"3158201";"IBGE"
"MG";"SANTA RITA DE CALDAS";"3159209";"IBGE"
"MG";"SANTA RITA DE IBITIPOCA";"3159407";"IBGE"
"MG";"SANTA RITA DE JACUTINGA";"3159308";"IBGE"
"MG";"SANTA RITA DE MINAS";"3159357";"IBGE"
"MG";"SANTA RITA DO ITUETO";"3159506";"IBGE"
"MG";"SANTA RITA DO SAPUCAÍ";"3159605";"IBGE"
"MG";"SANTA ROSA DA SERRA";"3159704";"IBGE"
"MG";"SANTA VITÓRIA";"3159803";"IBGE"
"MG";"SANTANA DA VARGEM";"3158300";"IBGE"
"MG";"SANTANA DE CATAGUASES";"3158409";"IBGE"
"MG";"SANTANA DE PIRAPAMA";"3158508";"IBGE"
"MG";"SANTANA DO DESERTO";"3158607";"IBGE"
"MG";"SANTANA DO GARAMBÉU";"3158706";"IBGE"
"MG";"SANTANA DO JACARÉ";"3158805";"IBGE"
"MG";"SANTANA DO MANHUAÇU";"3158904";"IBGE"
"MG";"SANTANA DO PARAÍSO";"3158953";"IBGE"
"MG";"SANTANA DO RIACHO";"3159001";"IBGE"
"MG";"SANTANA DOS MONTES";"3159100";"IBGE"
"MG";"SANTO ANTÔNIO DO AMPARO";"3159902";"IBGE"
"MG";"SANTO ANTÔNIO DO AVENTUREIRO";"3160009";"IBGE"
"MG";"SANTO ANTÔNIO DO GRAMA";"3160108";"IBGE"
"MG";"SANTO ANTÔNIO DO ITAMBÉ";"3160207";"IBGE"
"MG";"SANTO ANTÔNIO DO JACINTO";"3160306";"IBGE"
"MG";"SANTO ANTÔNIO DO MONTE";"3160405";"IBGE"
"MG";"SANTO ANTÔNIO DO RETIRO";"3160454";"IBGE"
"MG";"SANTO ANTÔNIO DO RIO ABAIXO";"3160504";"IBGE"
"MG";"SANTO HIPÓLITO";"3160603";"IBGE"
"MG";"SANTOS DUMONT";"3160702";"IBGE"
"MG";"SÃO BENTO ABADE";"3160801";"IBGE"
"MG";"SÃO BRÁS DO SUAÇUÍ";"3160900";"IBGE"
"MG";"SÃO DOMINGOS DAS DORES";"3160959";"IBGE"
"MG";"SÃO DOMINGOS DO PRATA";"3161007";"IBGE"
"MG";"SÃO FÉLIX DE MINAS";"3161056";"IBGE"
"MG";"SÃO FRANCISCO";"3161106";"IBGE"
"MG";"SÃO FRANCISCO DE PAULA";"3161205";"IBGE"
"MG";"SÃO FRANCISCO DE SALES";"3161304";"IBGE"
"MG";"SÃO FRANCISCO DO GLÓRIA";"3161403";"IBGE"
"MG";"SÃO GERALDO";"3161502";"IBGE"
"MG";"SÃO GERALDO DA PIEDADE";"3161601";"IBGE"
"MG";"SÃO GERALDO DO BAIXIO";"3161650";"IBGE"
"MG";"SÃO GONÇALO DO ABAETÉ";"3161700";"IBGE"
"MG";"SÃO GONÇALO DO PARÁ";"3161809";"IBGE"
"MG";"SÃO GONÇALO DO RIO ABAIXO";"3161908";"IBGE"
"MG";"SÃO GONÇALO DO RIO PRETO";"3125507";"IBGE"
"MG";"SÃO GONÇALO DO SAPUCAÍ";"3162005";"IBGE"
"MG";"SÃO GOTARDO";"3162104";"IBGE"
"MG";"SÃO JOÃO BATISTA DO GLÓRIA";"3162203";"IBGE"
"MG";"SÃO JOÃO DA LAGOA";"3162252";"IBGE"
"MG";"SÃO JOÃO DA MATA";"3162302";"IBGE"
"MG";"SÃO JOÃO DA PONTE";"3162401";"IBGE"
"MG";"SÃO JOÃO DAS MISSÕES";"3162450";"IBGE"
"MG";"SÃO JOÃO DEL REI";"3162500";"IBGE"
"MG";"SÃO JOÃO DO MANHUAÇU";"3162559";"IBGE"
"MG";"SÃO JOÃO DO MANTENINHA";"3162575";"IBGE"
"MG";"SÃO JOÃO DO ORIENTE";"3162609";"IBGE"
"MG";"SÃO JOÃO DO PACUÍ";"3162658";"IBGE"
"MG";"SÃO JOÃO DO PARAÍSO";"3162708";"IBGE"
"MG";"SÃO JOÃO EVANGELISTA";"3162807";"IBGE"
"MG";"SÃO JOÃO NEPOMUCENO";"3162906";"IBGE"
"MG";"SÃO JOAQUIM DE BICAS";"3162922";"IBGE"
"MG";"SÃO JOSÉ DA BARRA";"3162948";"IBGE"
"MG";"SÃO JOSÉ DA LAPA";"3162955";"IBGE"
"MG";"SÃO JOSÉ DA SAFIRA";"3163003";"IBGE"
"MG";"SÃO JOSÉ DA VARGINHA";"3163102";"IBGE"
"MG";"SÃO JOSÉ DO ALEGRE";"3163201";"IBGE"
"MG";"SÃO JOSÉ DO DIVINO";"3163300";"IBGE"
"MG";"SÃO JOSÉ DO GOIABAL";"3163409";"IBGE"
"MG";"SÃO JOSÉ DO JACURI";"3163508";"IBGE"
"MG";"SÃO JOSÉ DO MANTIMENTO";"3163607";"IBGE"
"MG";"SÃO LOURENÇO";"3163706";"IBGE"
"MG";"SÃO MIGUEL DO ANTA";"3163805";"IBGE"
"MG";"SÃO PEDRO DA UNIÃO";"3163904";"IBGE"
"MG";"SÃO PEDRO DO SUAÇUÍ";"3164100";"IBGE"
"MG";"SÃO PEDRO DOS FERROS";"3164001";"IBGE"
"MG";"SÃO ROMÃO";"3164209";"IBGE"
"MG";"SÃO ROQUE DE MINAS";"3164308";"IBGE"
"MG";"SÃO SEBASTIÃO DA BELA VISTA";"3164407";"IBGE"
"MG";"SÃO SEBASTIÃO DA VARGEM ALEGRE";"3164431";"IBGE"
"MG";"SÃO SEBASTIÃO DO ANTA";"3164472";"IBGE"
"MG";"SÃO SEBASTIÃO DO MARANHÃO";"3164506";"IBGE"
"MG";"SÃO SEBASTIÃO DO OESTE";"3164605";"IBGE"
"MG";"SÃO SEBASTIÃO DO PARAÍSO";"3164704";"IBGE"
"MG";"SÃO SEBASTIÃO DO RIO PRETO";"3164803";"IBGE"
"MG";"SÃO SEBASTIÃO DO RIO VERDE";"3164902";"IBGE"
"MG";"SAO THOME DAS LETRAS";"3165206";"GRAFIA_ANTIGA"
"MG";"SÃO TIAGO";"3165008";"IBGE"
"MG";"SÃO TOMÁS DE AQUINO";"3165107";"IBGE"
"MG";"SÃO TOMÉ DAS LETRAS";"3165206";"IBGE"
"MG";"SÃO VICENTE DE MINAS";"3165305";"IBGE"
"MG";"SAPUCAÍ MIRIM";"3165404";"IBGE"
"MG";"SARDOÁ";"3165503";"IBGE"
"MG";"SARZEDO";"3165537";"IBGE"
"MG";"SEM PEIXE";"3165560";"IBGE"
"MG";"SENADOR AMARAL";"3165578";"IBGE"
"MG";"SENADOR CORTES";"3165602";"IBGE"
"MG";"SENADOR FIRMINO";"3165701";"IBGE"
"MG";"SENADOR JOSÉ BENTO";"3165800";"IBGE"
"MG";"SENADOR MODESTINO GONÇALVES";"3165909";"IBGE"
"MG";"SENHORA DE OLIVEIRA";"3166006";"IBGE"
"MG";"SENHORA DO PORTO";"3166105";"IBGE"
"MG";"SENHORA DOS REMÉDIOS";"3166204";"IBGE"
"MG";"SERICITA";"3166303";"IBGE"
"MG";"SERITINGA";"3166402";"IBGE"
"MG";"SERRA AZUL DE MINAS";"3166501";"IBGE"
"MG";"SERRA DA SAUDADE";"3166600";"IBGE"
"MG";"SERRA DO SALITRE";"3166808";"IBGE"
"MG";"SERRA DOS AIMORÉS";"3166709";"IBGE"
"MG";"SERRANIA";"3166907";"IBGE"
"MG";"SERRANÓPOLIS DE MINAS";"3166956";"IBGE"
"MG";"SERRANOS";"3167004";"IBGE"
"MG";"SERRO";"3167103";"IBGE"
"MG";"SETE LAGOAS";"3167202";"IBGE"
"MG";"SETUBINHA";"3165552";"IBGE"
"MG";"SILVEIRÂNIA";"3167301";"IBGE"
"MG";"SILVIANÓPOLIS";"3167400";"IBGE"
"MG";"SIMÃO PEREIRA";"3167509";"IBGE"
"MG";"SIMONÉSIA";"3167608";"IBGE"
"MG";"SOBRÁLIA";"3167707";"IBGE"
"MG";"SOLEDADE DE MINAS";"3167806";"IBGE"
"MG";"TABULEIRO";"3167905";"IBGE"
"MG";"TAIOBEIRAS";"3168002";"IBGE"
"MG";"TAPARUBA";"3168051";"IBGE"
"MG";"TAPIRA";"3168101";"IBGE"
"MG";"TAPIRAÍ";"3168200";"IBGE"
"MG";"TAQUARAÇU DE MINAS";"3168309";"IBGE"
"MG";"TARUMIRIM";"3168408";"IBGE"
"MG";"TEIXEIRAS";"3168507";"IBGE"
"MG";"TEÓFILO OTONI";"3168606";"IBGE"
"MG";"TIMÓTEO";"3168705";"IBGE"
"MG";"TIRADENTES";"3168804";"IBGE"
"MG";"TIROS";"3168903";"IBGE"
"MG";"TOCANTINS";"3169000";"IBGE"
"MG";"TOCOS DO MOJI";"3169059";"IBGE"
"MG";"TOLEDO";"3169109";"IBGE"
"MG";"TOMBOS";"3169208";"IBGE"
"MG";"TRÊS CORAÇÕES";"3169307";"IBGE"
"MG";"TRÊS MARIAS";"3169356";"IBGE"
"MG";"TRÊS PONTAS";"3169406";"IBGE"
"MG";"TUMIRITINGA";"3169505";"IBGE"
"MG";"TUPACIGUARA";"3169604";"IBGE"
"MG";"TURMALINA";"3169703";"IBGE"
"MG";"TURVOLÂNDIA";"3169802";"IBGE"
"MG";"UBÁ";"3169901";"IBGE"
"MG";"UBAÍ";"3170008";"IBGE"
"MG";"UBAPORANGA";"3170057";"IBGE"
"MG";"UBERABA";"3170107";"IBGE"
"MG";"UBERLÂNDIA";"3170206";"IBGE"
"MG";"UMBURATIBA";"3170305";"IBGE"
"MG";"UNAÍ";"3170404";"IBGE"
"MG";"UNIÃO DE MINAS";"3170438";"IBGE"
"MG";"URUANA DE MINAS";"3170479";"IBGE"
"MG";"URUCÂNIA";"3170503";"IBGE"
"MG";"URUCUIA";"3170529";"IBGE"
"MG";"VARGEM ALEGRE";"3170578";"IBGE"
"MG";"VARGEM BONITA";"3170602";"IBGE"
"MG";"VARGEM GRANDE DO RIO PARDO";"3170651";"IBGE"
"MG";"VARGINHA";"3170701";"IBGE"
"MG";"VARJÃO DE MINAS";"3170750";"IBGE"
"MG";"VÁRZEA DA PALMA";"3170800";"IBGE"
"MG";"VARZELÂNDIA";"3170909";"IBGE"
"MG";"VAZANTE";"3171006";"IBGE"
"MG";"VERDELÂNDIA";"3171030";"IBGE"
"MG";"VEREDINHA";"3171071";"IBGE"
"MG";"VERÍSSIMO";"3171105";"IBGE"
"MG";"VERMELHO NOVO";"3171154";"IBGE"
