"cod_municipio";"pea_total";"ano_base_pea";"populacao";"ano_base_pop";"pib_total_reais";"ano_base_pib";"num_supermercados";"supermercados_pessoal_ocupado";"supermercados_massa_salarial_reais";"ano_base_supermercados";"atualizado_em"
"4302154";"1058,00";"2010";"1933,00";"2022";"162523000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302204";"4119,00";"2010";"6966,00";"2022";"313737000,00";"2022";"5";"30";"457000,00";"2024";"21/07/2026 15:43:22"
"4302220";"1313,00";"2010";"2229,00";"2022";"230224000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302238";"1343,00";"2010";"2271,00";"2022";"194651000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4302253";"1738,00";"2010";"2779,00";"2022";"128282000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302303";"5276,00";"2010";"11202,00";"2022";"432191000,00";"2022";"6";"59";"1130000,00";"2024";"21/07/2026 15:43:22"
"4302352";"7605,00";"2010";"13142,00";"2022";"865227000,00";"2022";"5";"101";"3159000,00";"2024";"21/07/2026 15:43:22"
"4302378";"988,00";"2010";"2096,00";"2022";"64873000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302402";"6815,00";"2010";"12294,00";"2022";"435053000,00";"2022";"13";"99";"2792000,00";"2024";"21/07/2026 15:43:22"
"4302451";"5018,00";"2010";"6247,00";"2022";"153756000,00";"2022";"3";"24";"467000,00";"2024";"21/07/2026 15:43:22"
"4302501";"3562,00";"2010";"5890,00";"2022";"260907000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302584";"1695,00";"2010";"2151,00";"2022";"133110000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4302600";"1922,00";"2010";"3268,00";"2022";"96634000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302659";"3055,00";"2010";"4966,00";"2022";"113651000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4302709";"8837,00";"2010";"19084,00";"2022";"545590000,00";"2022";"9";"180";"4971000,00";"2024";"21/07/2026 15:43:22"
"4302808";"16678,00";"2010";"32515,00";"2022";"1071098000,00";"2022";"15";"110";"2979000,00";"2024";"21/07/2026 15:43:22"
"4302907";"5756,00";"2010";"11157,00";"2022";"417324000,00";"2022";"3";"142";"4363000,00";"2024";"21/07/2026 15:43:22"
"4303004";"41929,00";"2010";"80070,00";"2022";"3408150000,00";"2022";"9";"591";"15271000,00";"2024";"21/07/2026 15:43:22"
"4303103";"62953,00";"2010";"136258,00";"2022";"7094390000,00";"2022";"24";"270";"6829000,00";"2024";"21/07/2026 15:43:22"
"4303202";"2497,00";"2010";"4603,00";"2022";"135720000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4303301";"2530,00";"2010";"4704,00";"2022";"178309000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4303400";"3482,00";"2010";"4836,00";"2022";"123647000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4303509";"31403,00";"2010";"62200,00";"2022";"2849114000,00";"2022";"20";"624";"14153000,00";"2024";"21/07/2026 15:43:22"
"4303558";"1505,00";"2010";"2981,00";"2022";"605446000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4303608";"3366,00";"2010";"6361,00";"2022";"248069000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4303673";"1999,00";"2010";"3242,00";"2022";"184639000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4303707";"4025,00";"2010";"5882,00";"2022";"174021000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4303806";"3301,00";"2010";"5284,00";"2022";"330121000,00";"2022";"4";"17";"324000,00";"2024";"21/07/2026 15:43:22"
"4303905";"35330,00";"2010";"62886,00";"2022";"3896595000,00";"2022";"22";"124";"2756000,00";"2024";"21/07/2026 15:43:22"
"4304002";"2494,00";"2010";"4975,00";"2022";"262943000,00";"2022";"5";"39";"851000,00";"2024";"21/07/2026 15:43:22"
"4304101";"2005,00";"2010";"3613,00";"2022";"103163000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4304200";"17988,00";"2010";"28906,00";"2022";"1106858000,00";"2022";"8";"578";"17290000,00";"2024";"21/07/2026 15:43:22"
"4304309";"4484,00";"2010";"6294,00";"2022";"329600000,00";"2022";"3";"15";"466000,00";"2024";"21/07/2026 15:43:22"
"4304358";"4276,00";"2010";"10710,00";"2022";"2165914000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4304408";"20738,00";"2010";"48946,00";"2022";"1782781000,00";"2022";"10";"234";"7620000,00";"2024";"21/07/2026 15:43:22"
"4304507";"31335,00";"2010";"49680,00";"2022";"1653207000,00";"2022";"11";"235";"5200000,00";"2024";"21/07/2026 15:43:22"
"4304606";"167981,00";"2010";"347657,00";"2022";"28818823000,00";"2022";"36";"1061";"30605000,00";"2024";"21/07/2026 15:43:22"
"4304614";"1286,00";"2010";"1656,00";"2022";"55372000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4304622";"680,00";"2010";"1733,00";"2022";"233000000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4304630";"21775,00";"2010";"63594,00";"2022";"2132260000,00";"2022";"36";"1133";"31980000,00";"2024";"21/07/2026 15:43:22"
"4304655";"1573,00";"2010";"3119,00";"2022";"276462000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4304663";"10775,00";"2010";"26487,00";"2022";"784508000,00";"2022";"4";"27";"510000,00";"2024";"21/07/2026 15:43:22"
"4304671";"2004,00";"2010";"3991,00";"2022";"392772000,00";"2022";"3";"34";"1106000,00";"2024";"21/07/2026 15:43:22"
"4304689";"6088,00";"2010";"11159,00";"2022";"275620000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4304697";"1862,00";"2010";"2921,00";"2022";"83791000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4304705";"30193,00";"2010";"61804,00";"2022";"4263664000,00";"2022";"14";"741";"37857000,00";"2024";"21/07/2026 15:43:22"
"4304713";"3694,00";"2010";"7394,00";"2022";"132727000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4304804";"17585,00";"2010";"30420,00";"2022";"3384038000,00";"2022";"4";"51";"1541000,00";"2024";"21/07/2026 15:43:22"
"4304853";"1146,00";"2010";"1368,00";"2022";"54403000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4304903";"5850,00";"2010";"9465,00";"2022";"747423000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4304952";"1566,00";"2010";"3000,00";"2022";"165299000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305009";"5290,00";"2010";"8674,00";"2022";"425148000,00";"2022";"4";"85";"2794000,00";"2024";"21/07/2026 15:43:22"
"4305108";"255993,00";"2010";"463501,00";"2022";"34342097000,00";"2022";"67";"4334";"129711000,00";"2024";"21/07/2026 15:43:22"
"4305116";"1922,00";"2010";"2721,00";"2022";"96416000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305124";"3204,00";"2010";"5808,00";"2022";"158653000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305132";"2741,00";"2010";"3802,00";"2022";"87040000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305157";"1571,00";"2010";"2379,00";"2022";"65563000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305173";"5748,00";"2010";"9178,00";"2022";"217108000,00";"2022";"3";"259";"8649000,00";"2024";"21/07/2026 15:43:22"
"4305207";"7947,00";"2010";"13705,00";"2022";"784742000,00";"2022";"5";"148";"3995000,00";"2024";"21/07/2026 15:43:22"
"4305306";"6161,00";"2010";"9540,00";"2022";"618858000,00";"2022";"3";"21";"347000,00";"2024";"21/07/2026 15:43:22"
"4305355";"16551,00";"2010";"35012,00";"2022";"1828634000,00";"2022";"3";"84";"2171000,00";"2024";"21/07/2026 15:43:22"
"4305371";"2058,00";"2010";"2768,00";"2022";"127993000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305405";"1992,00";"2010";"3913,00";"2022";"241092000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305439";"3020,00";"2010";"6262,00";"2022";"422834000,00";"2022";"24";"450";"11381000,00";"2024";"21/07/2026 15:43:22"
"4305447";"3109,00";"2010";"4597,00";"2022";"142420000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305454";"5441,00";"2010";"17071,00";"2022";"364733000,00";"2022";"4";"43";"845000,00";"2024";"21/07/2026 15:43:22"
"4305504";"3295,00";"2010";"4149,00";"2022";"225964000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305587";"1579,00";"2010";"2423,00";"2022";"76751000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305603";"2137,00";"2010";"3258,00";"2022";"241830000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305702";"3738,00";"2010";"6406,00";"2022";"503407000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305801";"5881,00";"2010";"10385,00";"2022";"442901000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305835";"826,00";"2010";"1290,00";"2022";"46505000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305850";"1798,00";"2010";"2211,00";"2022";"154516000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305871";"1653,00";"2010";"2822,00";"2022";"181360000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305900";"3773,00";"2010";"6144,00";"2022";"359354000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305934";"1414,00";"2010";"1607,00";"2022";"45945000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4305959";"2828,00";"2010";"3846,00";"2022";"167746000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4305975";"1304,00";"2010";"2667,00";"2022";"299358000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306007";"8965,00";"2010";"12886,00";"2022";"493119000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306056";"3663,00";"2010";"7299,00";"2022";"332136000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306072";"1944,00";"2010";"2692,00";"2022";"85680000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306106";"32260,00";"2010";"58913,00";"2022";"4121143000,00";"2022";"26";"493";"19872000,00";"2024";"21/07/2026 15:43:22"
"4306130";"1347,00";"2010";"1635,00";"2022";"106378000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306205";"7982,00";"2010";"11600,00";"2022";"663727000,00";"2022";"3";"4";"23000,00";"2024";"21/07/2026 15:43:22"
"4306304";"2744,00";"2010";"4321,00";"2022";"193222000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4306320";"1685,00";"2010";"2751,00";"2022";"104476000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306353";"1624,00";"2010";"2507,00";"2022";"48711000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4306379";"1359,00";"2010";"2806,00";"2022";"180078000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4306403";"18093,00";"2010";"30709,00";"2022";"2502141000,00";"2022";"9";"148";"5803000,00";"2024";"21/07/2026 15:43:22"
"4306429";"1011,00";"2010";"2090,00";"2022";"126527000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306452";"2401,00";"2010";"3097,00";"2022";"157966000,00";"2022";"3";"20";"334000,00";"2024";"21/07/2026 15:43:22"
"4306502";"7438,00";"2010";"13051,00";"2022";"341143000,00";"2022";"11";"116";"2360000,00";"2024";"21/07/2026 15:43:22"
"4306551";"1438,00";"2010";"2562,00";"2022";"70196000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4306601";"18608,00";"2010";"36981,00";"2022";"2000958000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306700";"1946,00";"2010";"3079,00";"2022";"90196000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306734";"3249,00";"2010";"4470,00";"2022";"236103000,00";"2022";"3";"27";"511000,00";"2024";"21/07/2026 15:43:22"
"4306759";"1481,00";"2010";"1888,00";"2022";"75699000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306767";"18594,00";"2010";"39559,00";"2022";"2442465000,00";"2022";"7";"346";"9529000,00";"2024";"21/07/2026 15:43:22"
"4306809";"13005,00";"2010";"22962,00";"2022";"1230651000,00";"2022";"6";"140";"3512000,00";"2024";"21/07/2026 15:43:22"
"4306908";"12377,00";"2010";"23819,00";"2022";"1103751000,00";"2022";"10";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306924";"895,00";"2010";"1296,00";"2022";"54280000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4306932";"4853,00";"2010";"9158,00";"2022";"487687000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306957";"1664,00";"2010";"2685,00";"2022";"212453000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4306973";"1482,00";"2010";"3054,00";"2022";"202452000,00";"2022";"3";"10";"310000,00";"2024";"21/07/2026 15:43:22"
"4307005";"53008,00";"2010";"105705,00";"2022";"7683907000,00";"2022";"21";"3052";"109140000,00";"2024";"21/07/2026 15:43:22"
"4307054";"1421,00";"2010";"3034,00";"2022";"184106000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307104";"3468,00";"2010";"6191,00";"2022";"198899000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307203";"3185,00";"2010";"4930,00";"2022";"151708000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307302";"4304,00";"2010";"6787,00";"2022";"273787000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307401";"1773,00";"2010";"3195,00";"2022";"298732000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307450";"2152,00";"2010";"3226,00";"2022";"92398000,00";"2022";"3";"16";"388000,00";"2024";"21/07/2026 15:43:22"
"4307500";"8953,00";"2010";"15173,00";"2022";"881529000,00";"2022";"3";"6";"84000,00";"2024";"21/07/2026 15:43:22"
"4307559";"3487,00";"2010";"5582,00";"2022";"434148000,00";"2022";"4";"12";"240000,00";"2024";"21/07/2026 15:43:22"
"4307609";"25381,00";"2010";"47924,00";"2022";"1991877000,00";"2022";"7";"43";"973000,00";"2024";"21/07/2026 15:43:22"
"4307708";"41433,00";"2010";"76137,00";"2022";"4301275000,00";"2022";"12";"7324";"239787000,00";"2024";"21/07/2026 15:43:22"
"4307807";"19247,00";"2010";"32183,00";"2022";"2197232000,00";"2022";"8";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307815";"2090,00";"2010";"3070,00";"2022";"135369000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307831";"1462,00";"2010";"2633,00";"2022";"244029000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307864";"1809,00";"2010";"2566,00";"2022";"176739000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4307906";"39774,00";"2010";"70286,00";"2022";"4580129000,00";"2022";"15";"193";"5642000,00";"2024";"21/07/2026 15:43:22"
"4308003";"3975,00";"2010";"6702,00";"2022";"252775000,00";"2022";"5";"70";"2147000,00";"2024";"21/07/2026 15:43:22"
"4308052";"1175,00";"2010";"2520,00";"2022";"79769000,00";"2022";"3";"16";"320000,00";"2024";"21/07/2026 15:43:22"
"4308078";"2341,00";"2010";"4291,00";"2022";"126583000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4308102";"7894,00";"2010";"13764,00";"2022";"589303000,00";"2022";"3";"70";"6306000,00";"2024";"21/07/2026 15:43:22"
"4308201";"17820,00";"2010";"30892,00";"2022";"2843723000,00";"2022";"9";"147";"4086000,00";"2024";"21/07/2026 15:43:22"
"4308250";"1428,00";"2010";"1668,00";"2022";"83641000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4308300";"5666,00";"2010";"9550,00";"2022";"229958000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4308409";"3397,00";"2010";"6413,00";"2022";"223399000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4308433";"1840,00";"2010";"2393,00";"2022";"53273000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4308458";"2377,00";"2010";"4477,00";"2022";"335874000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4308508";"16966,00";"2010";"32627,00";"2022";"1568643000,00";"2022";"13";"327";"9434000,00";"2024";"21/07/2026 15:43:22"
"4308607";"19463,00";"2010";"34335,00";"2022";"3135769000,00";"2022";"6";"289";"15246000,00";"2024";"21/07/2026 15:43:22"
"4308656";"1710,00";"2010";"2688,00";"2022";"128027000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4308706";"3599,00";"2010";"5665,00";"2022";"297937000,00";"2022";"3";"16";"468000,00";"2024";"21/07/2026 15:43:22"
"4308805";"3893,00";"2010";"7612,00";"2022";"230188000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4308854";"1123,00";"2010";"1744,00";"2022";"144754000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4308904";"9178,00";"2010";"16602,00";"2022";"817985000,00";"2022";"5";"116";"3403000,00";"2024";"21/07/2026 15:43:22"
"4309001";"8131,00";"2010";"16013,00";"2022";"939756000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4309050";"3571,00";"2010";"7658,00";"2022";"389247000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4309100";"19730,00";"2010";"40134,00";"2022";"3140827000,00";"2022";"8";"128";"4384000,00";"2024";"21/07/2026 15:43:22"
"4309126";"1210,00";"2010";"2014,00";"2022";"67782000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4309159";"2395,00";"2010";"3304,00";"2022";"108557000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4309209";"129593,00";"2010";"265074,00";"2022";"13005577000,00";"2022";"45";"4772";"151995000,00";"2024";"21/07/2026 15:43:22"
"4309258";"1104,00";"2010";"1417,00";"2022";"93574000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4309308";"48349,00";"2010";"92924,00";"2022";"8316851000,00";"2022";"18";"607";"19488000,00";"2024";"21/07/2026 15:43:22"
"4309407";"14981,00";"2010";"25268,00";"2022";"1123503000,00";"2022";"11";"216";"8572000,00";"2024";"21/07/2026 15:43:22"
"4309506";"4734,00";"2010";"7415,00";"2022";"284710000,00";"2022";"8";"72";"1606000,00";"2024";"21/07/2026 15:43:22"
"4309555";"2661,00";"2010";"5378,00";"2022";"260997000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4309571";"1701,00";"2010";"2565,00";"2022";"63386000,00";"2022";"3";"14";"322000,00";"2024";"21/07/2026 15:43:22"
"4309605";"11207,00";"2010";"18851,00";"2022";"3718636000,00";"2022";"10";"221";"6219000,00";"2024";"21/07/2026 15:43:22"
"4309654";"3154,00";"2010";"5976,00";"2022";"230214000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4309704";"3094,00";"2010";"4681,00";"2022";"198250000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:22"
"4309753";"2795,00";"2010";"3732,00";"2022";"99944000,00";"2022";"3";"22";"441000,00";"2024";"21/07/2026 15:43:22"
"4309803";"3117,00";"2010";"4527,00";"2022";"244156000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4309902";"4686,00";"2010";"6776,00";"2022";"346200000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4309951";"1507,00";"2010";"3723,00";"2022";"169674000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4310009";"11901,00";"2010";"21583,00";"2022";"1721332000,00";"2022";"7";"142";"7019000,00";"2024";"21/07/2026 15:43:22"
"4310108";"20149,00";"2010";"32808,00";"2022";"2189301000,00";"2022";"12";"144";"4312000,00";"2024";"21/07/2026 15:43:22"
"4310207";"42774,00";"2010";"84780,00";"2022";"5484608000,00";"2022";"27";"1229";"32223000,00";"2024";"21/07/2026 15:43:22"
"4310306";"2907,00";"2010";"4157,00";"2022";"129559000,00";"2022";"6";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4310330";"8282,00";"2010";"26824,00";"2022";"670989000,00";"2022";"9";"348";"8402000,00";"2024";"21/07/2026 15:43:22"
"4310363";"2049,00";"2010";"3080,00";"2022";"651739000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:22"
"4310405";"3947,00";"2010";"6427,00";"2022";"386702000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4310413";"1265,00";"2010";"2014,00";"2022";"73658000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4310439";"4094,00";"2010";"5399,00";"2022";"244511000,00";"2022";"4";"18";"206000,00";"2024";"21/07/2026 15:43:23"
"4310462";"1408,00";"2010";"1720,00";"2022";"168815000,00";"2022";"3";"8";"105000,00";"2024";"21/07/2026 15:43:23"
"4310504";"4088,00";"2010";"7482,00";"2022";"239122000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4310538";"2503,00";"2010";"5572,00";"2022";"268604000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4310553";"1483,00";"2010";"2995,00";"2022";"90323000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4310579";"1868,00";"2010";"1937,00";"2022";"89665000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4310603";"17253,00";"2010";"35768,00";"2022";"1751877000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4310652";"1419,00";"2010";"2638,00";"2022";"83433000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4310702";"2389,00";"2010";"3208,00";"2022";"73188000,00";"2022";"5";"13";"72000,00";"2024";"21/07/2026 15:43:23"
"4310751";"1362,00";"2010";"1929,00";"2022";"48523000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4310801";"12608,00";"2010";"22983,00";"2022";"1361667000,00";"2022";"4";"403";"11137000,00";"2024";"21/07/2026 15:43:23"
"4310850";"1695,00";"2010";"3779,00";"2022";"117256000,00";"2022";"3";"80";"3275000,00";"2024";"21/07/2026 15:43:23"
"4310876";"1561,00";"2010";"2040,00";"2022";"113790000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4310900";"2059,00";"2010";"3338,00";"2022";"224850000,00";"2022";"5";"33";"609000,00";"2024";"21/07/2026 15:43:23"
"4311007";"12743,00";"2010";"26603,00";"2022";"954110000,00";"2022";"13";"448";"13405000,00";"2024";"21/07/2026 15:43:23"
"4311106";"6849,00";"2010";"10579,00";"2022";"293650000,00";"2022";"9";"64";"1562000,00";"2024";"21/07/2026 15:43:23"
"4311122";"1932,00";"2010";"3690,00";"2022";"84089000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311130";"2211,00";"2010";"3349,00";"2022";"239812000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311155";"4496,00";"2010";"7184,00";"2022";"453632000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311205";"9445,00";"2010";"18226,00";"2022";"1411167000,00";"2022";"5";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311239";"2000,00";"2010";"2251,00";"2022";"61445000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311254";"3687,00";"2010";"5341,00";"2022";"115219000,00";"2022";"3";"8";"158000,00";"2024";"21/07/2026 15:43:23"
"4311270";"1099,00";"2010";"1738,00";"2022";"94630000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4311304";"14405,00";"2010";"27659,00";"2022";"1508707000,00";"2022";"11";"113";"2724000,00";"2024";"21/07/2026 15:43:23"
"4311403";"44417,00";"2010";"93646,00";"2022";"6109235000,00";"2022";"14";"3926";"126646000,00";"2024";"21/07/2026 15:43:23"
"4311429";"1467,00";"2010";"2601,00";"2022";"59389000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4311502";"3694,00";"2010";"7157,00";"2022";"382168000,00";"2022";"7";"40";"699000,00";"2024";"21/07/2026 15:43:23"
"4311601";"3648,00";"2010";"4781,00";"2022";"137100000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311627";"3074,00";"2010";"6248,00";"2022";"324204000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4311643";"1146,00";"2010";"1683,00";"2022";"65804000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4311700";"2896,00";"2010";"5735,00";"2022";"252364000,00";"2022";"4";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311718";"2222,00";"2010";"4425,00";"2022";"282138000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311734";"1641,00";"2010";"3131,00";"2022";"79330000,00";"2022";"3";"9";"127000,00";"2024";"21/07/2026 15:43:23"
"4311759";"3402,00";"2010";"6801,00";"2022";"350110000,00";"2022";"3";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311775";"3863,00";"2010";"7418,00";"2022";"200382000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311791";"1764,00";"2010";"2470,00";"2022";"77023000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311809";"22925,00";"2010";"45124,00";"2022";"3393311000,00";"2022";"15";"184";"6789000,00";"2024";"21/07/2026 15:43:23"
"4311908";"3260,00";"2010";"4320,00";"2022";"161880000,00";"2022";"2";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4311981";"2144,00";"2010";"3916,00";"2022";"91983000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4312005";"1325,00";"2010";"1858,00";"2022";"67225000,00";"2022";"3";"13";"177000,00";"2024";"21/07/2026 15:43:23"
"4312054";"2738,00";"2010";"3969,00";"2022";"123507000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4312104";"2594,00";"2010";"4698,00";"2022";"147193000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
"4312138";"1152,00";"2010";"2553,00";"2022";"111974000,00";"2022";"0";"0";"0,00";"";"21/07/2026 15:43:23"
"4312153";"2419,00";"2010";"4859,00";"2022";"226173000,00";"2022";"1";"0";"0,00";"2024";"21/07/2026 15:43:23"
